i,j,k,filename,idx,y_pred,y_test,left,condition,right,score,X_test,X_validate,y_validate
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyObjectSpace.java,806,0.53,True,OWN_COMMIT,>,0.33,0.09290043384571822,0.5,1.0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyObjectSpace.java,806,0.53,True,CountOutput_Mean,>,3.75,0.0663299641420327,7.625,5.923076923076921,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyObjectSpace.java,806,0.53,True,CountInput_Mean,>,3.00,0.052633745099989776,3.375,3.23076923076923,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyObjectSpace.java,806,0.53,True,CountClassBase,>,1.50,-0.03983088444591696,2.0,2,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyObjectSpace.java,806,0.53,True,PercentLackOfCohesion,<=,0.50,-0.03379558802624722,0.0,50,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/addons/KernelJavaAddons.java,638,0.51,True,CountClassCoupled,>,19.50,0.08832829017905079,20.0,20,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/addons/KernelJavaAddons.java,638,0.51,True,CountOutput_Mean,>,3.75,0.06469422386302982,5.4,5.4,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/addons/KernelJavaAddons.java,638,0.51,True,MaxNesting_Mean,>,0.05,0.05383776677066544,0.833333333333333,0.833333333333333,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/addons/KernelJavaAddons.java,638,0.51,True,PercentLackOfCohesion,<=,0.50,-0.038378409642411675,0.0,0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/addons/KernelJavaAddons.java,638,0.51,True,MAJOR_LINE,<=,0.50,-0.03538126975609475,0.0,0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaProxyMethods.java,672,0.51,True,CountClassCoupled,>,11.50,0.0710075405754176,12.0,12,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaProxyMethods.java,672,0.51,True,CountOutput_Mean,>,3.75,0.06154796294761333,3.81818181818182,3.81818181818182,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaProxyMethods.java,672,0.51,True,MaxNesting_Mean,>,0.05,0.05491700790398064,0.538461538461538,0.538461538461538,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaProxyMethods.java,672,0.51,True,PercentLackOfCohesion,<=,0.50,-0.042687004300043886,0.0,0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaProxyMethods.java,672,0.51,True,CountDeclClass,>,0.50,-0.03331317578660014,1.0,1,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestStressIndexing.java,1225,0.99,True,OWN_COMMIT,>,1.00,0.1910085628130436,1.0,0.6,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestStressIndexing.java,1225,0.99,True,CountClassCoupled,>,11.50,0.10191201667312969,12.0,13,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestStressIndexing.java,1225,0.99,True,MaxInheritanceTree,>,2.50,0.0931677490242395,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestStressIndexing.java,1225,0.99,True,RatioCommentToCode,>,0.11,0.0567633047635195,0.3,0.29,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestStressIndexing.java,1225,0.99,True,CountInput_Min,<=,0.50,0.045493759222608315,0.0,0,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestIndexWriterMergePolicy.java,1206,0.99,True,OWN_COMMIT,>,1.00,0.16571755834626192,1.0,0.666666666666667,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestIndexWriterMergePolicy.java,1206,0.99,True,MaxInheritanceTree,>,2.50,0.09998764460708132,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestIndexWriterMergePolicy.java,1206,0.99,True,CountClassCoupled,>,11.50,0.08898792359260792,13.0,14,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestIndexWriterMergePolicy.java,1206,0.99,True,CountInput_Min,<=,0.50,0.055553757563394174,0.0,1,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestIndexWriterMergePolicy.java,1206,0.99,True,RatioCommentToCode,>,0.11,0.05245731342774724,0.22,0.22,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestThreadedOptimize.java,1230,0.99,True,OWN_COMMIT,>,1.00,0.18749311311980457,1.0,0.4,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestThreadedOptimize.java,1230,0.99,True,CountClassCoupled,>,11.50,0.09826038150577077,16.0,17,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestThreadedOptimize.java,1230,0.99,True,MaxInheritanceTree,>,2.50,0.09763400744461612,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestThreadedOptimize.java,1230,0.99,True,RatioCommentToCode,>,0.11,0.06289125636739884,0.24,0.26,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestThreadedOptimize.java,1230,0.99,True,CountInput_Min,<=,0.50,0.045450637459645435,0.0,0,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,1182,0.99,True,OWN_COMMIT,>,1.00,0.18267044582408687,1.0,0.555555555555556,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,1182,0.99,True,CountClassCoupled,>,11.50,0.09756651427598806,22.0,26,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,1182,0.99,True,MaxInheritanceTree,>,2.50,0.09031622013477177,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,1182,0.99,True,CountInput_Min,<=,0.50,0.05219123052299474,0.0,0,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,1182,0.99,True,RatioCommentToCode,>,0.11,0.05067963622764838,0.2,0.23,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/store/TestLockFactory.java,1340,0.99,True,OWN_COMMIT,>,0.00,0.2049180682846621,0.5,0.625,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/store/TestLockFactory.java,1340,0.99,True,MaxInheritanceTree,>,2.50,0.09866966528392443,3.0,3,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/store/TestLockFactory.java,1340,0.99,True,CountClassCoupled,>,11.50,0.08886650777501975,22.0,21,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/store/TestLockFactory.java,1340,0.99,True,RatioCommentToCode,>,0.11,0.06859839642854233,0.23,0.19,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/store/TestLockFactory.java,1340,0.99,True,CountInput_Min,<=,0.50,0.041116164020427816,0.0,0,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestConcurrentMergeScheduler.java,1186,0.98,True,OWN_COMMIT,>,1.00,0.18018367831258458,1.0,0.5,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestConcurrentMergeScheduler.java,1186,0.98,True,MaxInheritanceTree,>,2.50,0.09557267250530108,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestConcurrentMergeScheduler.java,1186,0.98,True,CountClassCoupled,>,11.50,0.09043009103645365,15.0,16,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestConcurrentMergeScheduler.java,1186,0.98,True,RatioCommentToCode,>,0.11,0.06391877076579097,0.2,0.21,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestConcurrentMergeScheduler.java,1186,0.98,True,CountClassBase,>,0.50,0.03455498804153265,1.0,1,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java,351,0.98,True,OWN_COMMIT,>,0.00,0.2165832457430699,0.5,0.375,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java,351,0.98,True,CountClassCoupled,>,11.50,0.09413860450525431,16.0,16,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java,351,0.98,True,CountInput_Min,<=,0.50,0.04632823877205096,0.0,0,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java,351,0.98,True,AvgLineBlank,<=,0.50,-0.04466273964587927,0.0,0,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java,351,0.98,True,MaxInheritanceTree,>,1.50,-0.04231624829314971,2.0,2,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestMultiSearcher.java,1293,0.97,True,OWN_COMMIT,>,1.00,0.1862078783058362,1.0,0.5714285714285711,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestMultiSearcher.java,1293,0.97,True,CountClassCoupled,>,11.50,0.10207242828254076,24.0,25,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestMultiSearcher.java,1293,0.97,True,MaxInheritanceTree,>,2.50,0.08789616715376433,3.0,3,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestMultiSearcher.java,1293,0.97,True,RatioCommentToCode,>,0.37,0.051992732752891006,0.42,0.39,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestMultiSearcher.java,1293,0.97,True,CountInput_Min,<=,0.50,0.04754107687578813,0.0,0,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestAtomicUpdate.java,1181,0.97,True,OWN_COMMIT,>,1.00,0.19124331381664222,1.0,0.6,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestAtomicUpdate.java,1181,0.97,True,MaxInheritanceTree,>,2.50,0.10014957190863945,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestAtomicUpdate.java,1181,0.97,True,CountClassCoupled,>,11.50,0.09214512427814404,17.0,18,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestAtomicUpdate.java,1181,0.97,True,RatioCommentToCode,>,0.11,0.05864541750738304,0.23,0.22,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestAtomicUpdate.java,1181,0.97,True,CountInput_Min,<=,0.50,0.04183359977618997,0.0,0,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestDeletionPolicy.java,1188,0.96,True,OWN_COMMIT,>,1.00,0.18813541350075785,1.0,0.5,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestDeletionPolicy.java,1188,0.96,True,MaxInheritanceTree,>,2.50,0.10015965704310595,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestDeletionPolicy.java,1188,0.96,True,CountClassCoupled,>,11.50,0.10001052894943664,27.0,27,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestDeletionPolicy.java,1188,0.96,True,RatioCommentToCode,>,0.11,0.07154603282061912,0.23,0.23,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestDeletionPolicy.java,1188,0.96,True,CountClassBase,>,1.50,-0.04297565437060997,2.0,2,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestAddIndexesNoOptimize.java,1180,0.96,True,OWN_COMMIT,>,1.00,0.1945692615348672,1.0,0.6,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestAddIndexesNoOptimize.java,1180,0.96,True,CountClassCoupled,>,11.50,0.09363647963412484,19.0,19,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestAddIndexesNoOptimize.java,1180,0.96,True,MaxInheritanceTree,>,2.50,0.09257043170313083,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestAddIndexesNoOptimize.java,1180,0.96,True,RatioCommentToCode,>,0.11,0.059854637073295115,0.22,0.22,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestAddIndexesNoOptimize.java,1180,0.96,True,CountInput_Min,<=,0.50,0.04404510648749795,0.0,0,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/spans/TestNearSpansOrdered.java,1261,0.96,True,OWN_COMMIT,>,0.50,0.26721600013454333,0.666666666666667,0.42857142857142894,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/spans/TestNearSpansOrdered.java,1261,0.96,True,MaxInheritanceTree,>,2.50,0.08916373948472495,3.0,3,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/spans/TestNearSpansOrdered.java,1261,0.96,True,CountClassCoupled,>,11.50,0.08755620539315513,21.0,22,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/spans/TestNearSpansOrdered.java,1261,0.96,True,CountClassBase,>,0.50,0.05027681093020656,1.0,1,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/spans/TestNearSpansOrdered.java,1261,0.96,True,RatioCommentToCode,>,0.11,0.04976564227689465,0.22,0.22,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestIndexReader.java,1198,0.95,True,OWN_COMMIT,>,0.50,0.25675755171091125,0.9285714285714292,0.538461538461538,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestIndexReader.java,1198,0.95,True,MaxInheritanceTree,>,2.50,0.10309193503188645,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestIndexReader.java,1198,0.95,True,RatioCommentToCode,>,0.11,0.06095828392541372,0.18,0.19,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestIndexReader.java,1198,0.95,True,CountInput_Min,<=,0.50,0.05421336334893659,0.0,0,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestIndexReader.java,1198,0.95,True,AvgLineBlank,>,0.50,0.02998515249790146,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/queryParser/QueryParser.java,946,0.95,True,OWN_COMMIT,>,0.00,0.2215944330505719,0.375,0.5,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/queryParser/QueryParser.java,946,0.95,True,CountClassBase,>,1.50,-0.04968035373807708,2.0,2,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/queryParser/QueryParser.java,946,0.95,True,CountInput_Min,<=,0.50,0.04621563955966045,0.0,0,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/queryParser/QueryParser.java,946,0.95,True,MaxInheritanceTree,>,1.50,-0.03207328792596603,2.0,2,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/queryParser/QueryParser.java,946,0.95,True,AvgLineBlank,<=,0.50,-0.03061467297798348,0.0,0,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/index/ParallelReader.java,887,0.94,True,OWN_COMMIT,>,0.50,0.2618231606772063,0.6,0.5,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/index/ParallelReader.java,887,0.94,True,CountClassCoupled,>,11.50,0.08756031885922233,15.0,15,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/index/ParallelReader.java,887,0.94,True,CountInput_Min,<=,0.50,0.052365554424155164,0.0,0,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/index/ParallelReader.java,887,0.94,True,MaxInheritanceTree,>,1.50,-0.051911803593642634,2.0,2,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/index/ParallelReader.java,887,0.94,True,RatioCommentToCode,>,0.11,0.0477556615244788,0.27,0.25,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestTermVectorsReader.java,1229,0.94,True,OWN_COMMIT,>,1.00,0.18649275065089693,1.0,0.8,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestTermVectorsReader.java,1229,0.94,True,CountClassCoupled,>,11.50,0.09491522881537222,24.0,24,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestTermVectorsReader.java,1229,0.94,True,MaxInheritanceTree,>,2.50,0.09367610611607588,3.0,3,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestTermVectorsReader.java,1229,0.94,True,RatioCommentToCode,>,0.11,0.06417460732657675,0.16,0.16,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/index/TestTermVectorsReader.java,1229,0.94,True,CountInput_Min,<=,0.50,0.03969409778321068,0.0,0,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestBooleanMinShouldMatch.java,1269,0.94,True,OWN_COMMIT,>,1.00,0.18150047548664525,1.0,0.5,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestBooleanMinShouldMatch.java,1269,0.94,True,CountClassCoupled,>,11.50,0.09984286196866111,24.0,24,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestBooleanMinShouldMatch.java,1269,0.94,True,MaxInheritanceTree,>,2.50,0.09661670382782855,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestBooleanMinShouldMatch.java,1269,0.94,True,RatioCommentToCode,>,0.37,0.05046480722447216,0.5,0.5,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestBooleanMinShouldMatch.java,1269,0.94,True,AvgLineBlank,>,0.50,0.0424723034145799,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,327,0.94,True,OWN_COMMIT,>,0.50,0.26892413058028897,0.7142857142857142,0.608695652173913,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,327,0.94,True,RatioCommentToCode,>,0.11,0.05075239330971308,0.34,0.31,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,327,0.94,True,MaxInheritanceTree,>,1.50,-0.044816041340898886,2.0,3,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,327,0.94,True,AvgLineBlank,>,0.50,0.03641894027842349,1.0,1,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,327,0.94,True,CountClassBase,>,0.50,0.035442645113779335,1.0,1,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestTimeLimitingCollector.java,1327,0.94,True,OWN_COMMIT,>,0.50,0.2655261821549344,0.666666666666667,0.5714285714285711,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestTimeLimitingCollector.java,1327,0.94,True,MaxInheritanceTree,>,2.50,0.095876326845566,3.0,3,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestTimeLimitingCollector.java,1327,0.94,True,CountClassCoupled,>,11.50,0.09168691896480005,17.0,18,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestTimeLimitingCollector.java,1327,0.94,True,RatioCommentToCode,>,0.11,0.05832372328781059,0.3,0.29,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestTimeLimitingCollector.java,1327,0.94,True,CountInput_Min,<=,0.50,0.043229525528765814,0.0,0,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/TestSnapshotDeletionPolicy.java,1348,0.93,True,OWN_COMMIT,>,0.50,0.2708408160305702,0.666666666666667,0.6,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/TestSnapshotDeletionPolicy.java,1348,0.93,True,MaxInheritanceTree,>,2.50,0.0966110196891411,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/TestSnapshotDeletionPolicy.java,1348,0.93,True,CountClassCoupled,>,11.50,0.08883748592124943,16.0,18,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/TestSnapshotDeletionPolicy.java,1348,0.93,True,RatioCommentToCode,>,0.37,0.04510085760914842,0.4,0.35,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/TestSnapshotDeletionPolicy.java,1348,0.93,True,CountOutput_Min,>,0.50,-0.04258489899167379,3.0,3,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestExplanations.java,1284,0.93,True,OWN_COMMIT,>,1.00,0.1782397511658428,1.0,0.5,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestExplanations.java,1284,0.93,True,CountClassCoupled,>,11.50,0.09723770038593423,24.0,25,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestExplanations.java,1284,0.93,True,MaxInheritanceTree,>,2.50,0.09123257271310654,3.0,3,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestExplanations.java,1284,0.93,True,RatioCommentToCode,>,0.37,0.050684554494478805,0.55,0.54,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestExplanations.java,1284,0.93,True,CountInput_Min,<=,0.50,0.0444355011491119,0.0,0,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/index/CheckIndex.java,812,0.92,True,OWN_COMMIT,>,0.50,0.2610979420884736,0.7142857142857142,0.444444444444444,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/index/CheckIndex.java,812,0.92,True,CountClassCoupled,>,11.50,0.08329165739811713,23.0,23,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/index/CheckIndex.java,812,0.92,True,CountInput_Min,<=,0.50,0.049568126940320624,0.0,0,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/index/CheckIndex.java,812,0.92,True,MaxInheritanceTree,>,1.50,-0.047609392655983365,2.0,2,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/java/org/apache/lucene/index/CheckIndex.java,812,0.92,True,CountClassBase,>,0.50,0.044459545779925516,1.0,1,False
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestMatchAllDocsQuery.java,1291,0.91,True,OWN_COMMIT,>,1.00,0.1907206570141017,1.0,0.5,True
lucene-2.3.0,lucene-2.9.0,lucene-3.0.0,src/test/org/apache/lucene/search/TestMatchAllDocsQuery.java,1291,0.91,True,CountClassCoupled,>,11.50,0.0981278626216726,24.0,24,True
